film,genre
163519,6
163520,6
163521,6
163521,12
163521,16
163522,3
163523,2
163523,6
163523,13
163525,6
163526,2
163526,5
163527,3
163528,2
163528,6
163529,6
163599,2
163599,6
163600,2
163600,5
163600,7
163600,13
163601,6
163601,9
163601,10
163601,11
163602,6
163603,2
163603,6
163603,13
163604,5
163604,6
163604,10
163605,6
163607,6
163607,13
163608,6
163609,3
163610,6
163612,3
163613,6
163613,11
163613,14
163613,16
163614,6
163614,8
163615,3
163615,7
163655,6
163656,6
163656,10
163656,16
163657,8
163657,9
163657,10
163657,12
163657,17
163658,6
163659,6
163659,13
163660,2
163660,6
163661,6
163661,10
163661,16
163662,6
163663,6
163664,8
163664,10
163664,16
163668,3
163708,9
163708,12
163708,17
163709,1
163709,2
163709,4
163709,17
163710,6
163711,2
163712,2
163712,6
163713,6
163713,13
163714,3
163714,14
163715,3
163718,6
163718,18
163761,6
163762,6
163763,6
163763,10
163764,6
163764,13
163765,1
163765,2
163765,12
163766,6
163766,13
163767,3
163820,10
163820,11
163821,2
163821,9
163821,11
163822,8
163822,10
163822,17
163823,6
163824,6
163824,7
163826,6
163826,7
163827,3
163827,8
163828,6
163829,2
163830,6
163830,7
163898,3
163898,11
163899,6
163899,11
163901,6
163901,10
163901,13
163903,9
163903,10
163903,11
163905,3
163905,7
163906,3
163906,6
163907,3
163908,6
163909,3
163909,7
163910,5
163910,6
163914,4
163914,6
163914,13
163915,2
163915,6
163916,2
163992,1
163992,5
163992,8
163992,9
163992,17
163993,10
163993,16
163994,6
163995,6
163996,6
163997,1
163997,6
163998,9
163998,18
163999,3
164000,8
164002,6
164003,2
164003,6
164005,2
164005,12
164005,13
164011,2
164080,3
164111,5
164112,8
164112,10
164113,6
164115,2
164115,6
164146,2
164147,6
164149,6
164151,3
164153,3
164199,3
164199,7
164200,6
164200,8
164200,12
164201,2
164202,6
164203,2
164204,3
164205,9
164205,15
164205,17
164206,6
164263,6
164264,1
164264,2
164264,13
164265,1
164265,2
164265,4
164265,9
164266,6
164266,8
164266,10
164267,2
164267,13
164268,8
164268,10
164268,16
164269,3
164505,5
164505,8
164506,6
164507,6
164508,5
164508,17
164509,6
164510,8
164512,4
164512,6
164513,2
164513,6
164513,13
164621,3
164622,3
164624,13
164686,7
164687,6
164687,8
164688,5
164688,6
164688,13
164746,3
164791,2
164791,9
164791,10
164791,16
164792,3
164792,8
164792,18
164793,9
164793,11
164794,1
164794,2
164794,13
164795,1
164795,4
164795,17
164796,6
164796,13
164798,8
164798,10
164799,10
164872,3
164874,1
164874,4
164874,7
164937,6
164937,13
164938,2
164938,6
164938,13
164939,9
164939,10
164940,10
164940,13
164941,6
164941,14
164942,3
164942,8
164943,6
164943,13
164944,3
164950,2
164950,11
165023,6
165023,10
165023,11
165023,16
165024,2
165024,6
165024,13
165025,6
165025,15
165026,6
165026,10
165026,11
165026,16
165027,3
165028,3
165028,7
165029,8
165029,10
165031,6
165032,6
165033,9
165033,10
165033,13
165035,2
165035,13
165037,2
165037,18
165128,4
165128,6
165129,5
165129,6
165130,6
165130,10
165130,16
165131,3
165132,1
165132,2
165134,6
165134,13
165136,2
165136,4
165136,6
165137,13
165137,14
165206,3
165206,11
165207,3
165208,3
165210,6
165210,11
165210,14
165256,1
165256,6
165256,16
165256,18
165257,6
165257,7
165257,18
165258,1
165258,6
165260,1
165260,2
165260,17
165261,3
165261,7
165262,3
165263,1
165263,4
165263,17
165264,1
165264,6
165265,9
165265,10
165266,1
165266,6
165268,5
165268,6
165268,11
165270,5
165270,7
165329,6
165329,12
165329,17
165330,2
165330,14
165331,1
165331,2
165331,5
165331,9
165331,11
165332,6
165333,6
165333,18
165335,12
165335,17
165336,3
165412,1
165412,2
165412,4
165412,9
165412,17
165413,2
165414,6
165414,10
165414,11
165415,5
165415,8
165415,9
165416,2
165416,6
165417,3
165418,1
165418,2
165418,4
165419,1
165419,2
165419,4
165420,1
165420,2
165420,4
165421,1
165421,2
165421,4
165422,2
165423,4
165423,6
165424,2
165424,6
165424,13
165428,2
165428,13
165503,2
165503,6
165504,1
165504,2
165504,4
165506,6
165506,8
165506,12
165507,6
165507,7
165507,13
165508,5
165508,8
165508,9
165508,10
165509,3
165509,18
165511,2
165511,9
165511,11
165512,8
165603,5
165603,9
165603,17
165604,6
165604,10
165605,6
165606,2
165606,6
165606,13
165607,9
165607,10
165607,16
165608,5
165608,11
165608,16
165609,1
165609,2
165609,4
165609,12
165609,17
165610,6
165611,8
165612,2
165613,9
165613,10
165614,2
165616,10
165616,12
165616,13
165617,3
165618,2
165618,6
165618,13
165620,2
165620,10
165620,11
165624,3
165625,6
165625,10
165625,16
165717,6
165717,10
165717,11
165718,2
165719,1
165719,2
165719,4
165719,12
165720,1
165720,3
165721,2
165723,1
165724,3
165725,6
165725,13
165726,3
165727,2
165728,6
165728,13
165729,1
165729,5
165729,9
165729,12
165730,3
165731,8
165731,10
165733,3
165734,6
165734,13
165734,14
165735,9
165735,10
165737,6
165737,9
165737,10
165804,2
165804,6
165805,6
165805,9
165805,13
165805,18
165806,3
165807,6
165807,10
165808,6
165808,11
165809,2
165809,6
165809,13
165872,8
165873,8
165873,10
165874,8
165874,10
165875,6
165875,13
165876,6
165877,2
165877,17
165929,8
165929,10
165931,2
165931,6
165931,13
165932,2
165933,2
165933,9
165935,6
165936,1
165936,6
165937,8
165937,10
165937,16
165938,1
165938,7
165939,6
165939,10
165939,11
165941,6
165947,6
166008,2
166008,8
166009,6
166010,5
166010,12
166012,5
166012,8
166012,9
166013,6
166013,10
166013,11
166014,6
166014,10
166015,2
166067,2
166067,6
166068,6
166068,15
166069,2
166070,7
166070,13
166071,6
166072,1
166072,2
166149,2
166149,13
166150,2
166150,6
166151,2
166151,9
166151,11
166152,6
166153,2
166154,3
166157,9
166157,17
166158,9
166158,10
166159,3
166160,6
166162,6
166238,6
166238,13
166239,8
166240,2
166240,13
166240,14
166241,6
166242,6
166244,6
166244,10
166304,2
166304,6
166304,10
166304,16
166305,2
166305,6
166305,12
166306,6
166307,6
166307,10
166308,9
166308,10
166309,2
166309,6
166310,6
166310,8
166311,10
166311,13
166311,16
166312,2
166313,2
166316,9
166316,10
166316,11
166318,2
166318,6
166321,9
166321,10
166321,11
166323,2
166323,6
166364,6
166365,2
166365,6
166366,2
166366,5
166367,8
166367,12
166421,6
166421,10
166421,17
166422,2
166423,8
166423,10
166424,6
166425,3
166425,14
166426,6
166427,5
166427,8
166427,9
166486,5
166486,8
166486,9
166486,15
166487,1
166487,2
166487,4
166489,1
166489,5
166490,5
166490,9
166491,8
166491,9
166492,2
166492,13
166494,9
166494,10
166496,2
166497,2
166497,6
166537,5
166537,10
166537,13
166537,16
166538,2
166538,6
166539,3
166540,2
166540,12
166541,3
166541,18
166542,2
166542,8
166543,3
166544,2
166545,2
166545,6
166545,13
166598,8
166598,10
166599,2
166599,6
166599,10
166600,6
166600,10
166600,11
166601,2
166601,8
166602,8
166603,3
166604,2
166604,13
166605,2
166608,6
166608,13
166611,2
166611,9
166611,10
166698,6
166698,18
166699,8
166700,5
166700,9
166701,6
166702,6
166703,6
166703,13
166704,6
166705,1
166705,6
166705,12
166706,6
166707,9
166707,13
166707,15
166707,18
166708,1
166708,2
166708,6
166709,6
166709,12
166710,6
166712,6
166713,1
166713,6
166713,11
166713,16
166866,6
166867,9
166867,10
166867,12
166867,17
166868,2
166868,8
166868,9
166868,10
166869,1
166869,6
166870,2
166870,3
166908,6
166908,11
166909,2
166909,6
166939,6
166940,5
166940,6
166940,8
166940,13
166941,5
166941,6
166941,8
166941,10
166942,1
166942,2
166943,1
166944,1
166944,2
166945,1
166945,6
166947,15
167000,5
167000,6
167000,9
167000,17
167001,2
167001,13
167002,1
167045,1
167045,4
167045,12
167045,17
167046,3
167047,2
167048,2
167048,4
167049,2
167049,6
167052,2
167052,4
167052,6
167053,2
167054,6
167104,8
167104,10
167104,12
167105,1
167105,6
167107,1
167107,6
167108,2
167108,4
167108,13
167109,1
167109,4
167109,6
167110,1
167110,6
167110,18
167111,2
167111,4
167112,1
167112,4
167112,5
167113,3
167114,2
167114,6
167115,19
167116,2
167116,6
167117,1
167117,6
167118,6
167119,2
167120,3
167121,1
167121,2
167122,13
167123,2
167123,11
167209,1
167209,4
167209,12
167209,17
167210,2
167210,14
167211,6
167211,13
167212,6
167212,13
167213,1
167213,2
167213,6
167214,3
167215,1
167215,2
167252,6
167252,9
167252,10
167252,18
167253,3
167254,3
167255,3
167257,2
167296,5
167296,6
167296,15
167297,5
167297,8
167299,6
167300,5
167300,8
167353,5
167353,10
167354,1
167354,2
167354,4
167354,16
167355,9
167355,11
167355,17
167356,6
167356,7
167356,13
167357,4
167358,8
167359,3
167360,1
167360,2
167397,2
167397,6
167397,7
167397,13
167398,5
167398,8
167399,1
167399,6
167400,6
167400,8
167400,10
167400,11
167400,16
167401,1
167402,2
167402,13
167405,1
167405,2
167471,6
167471,9
167471,15
167472,6
167472,13
167473,3
167474,3
167475,2
167475,10
167476,3
167477,1
167477,6
167477,9
167477,17
167478,9
167478,12
167478,17
167479,10
167479,11
167479,16
167480,6
167480,17
167481,4
167481,17
167482,1
167482,2
167485,2
167540,7
167541,2
167541,13
167541,16
167541,17
167542,2
167542,5
167542,9
167542,12
167542,17
167543,6
167545,2
167545,11
167547,2
167547,13
167548,2
167548,6
167550,2
167550,13
167556,2
167556,6
167556,9
167659,1
167659,4
167659,6
167660,1
167660,6
167660,12
167660,13
167660,17
167661,9
167661,10
167662,2
167662,6
167663,2
167664,8
167665,1
167665,2
167665,12
167668,6
167668,13
167668,14
167749,6
167749,9
167749,10
167750,2
167751,6
167751,13
167751,14
167752,6
167752,14
167814,5
167814,9
167814,17
167815,2
167816,6
167816,8
167816,10
167817,6
167819,8
167819,11
167867,5
167867,8
167867,13
167868,8
167868,9
167868,10
167869,2
167869,6
167870,3
167871,2
167873,2
167873,8
167874,3
167915,2
167915,6
167915,13
167916,5
167917,2
167924,2
167968,6
167969,2
167969,6
167969,13
167970,2
167970,6
167970,7
167970,13
167971,8
167971,10
167972,6
167972,13
167973,1
167973,7
167974,7
167974,9
167975,3
167977,1
168050,4
168050,7
168050,9
168050,12
168050,13
168050,14
168050,17
168051,1
168051,2
168051,5
168051,9
168051,17
168052,9
168052,10
168052,11
168052,17
168054,2
168054,8
168054,10
168054,11
168055,9
168055,10
168055,11
168056,4
168056,12
168056,17
168058,5
168058,8
168058,9
168058,16
168059,5
168059,8
168059,10
168059,16
168060,2
168060,6
168060,13
168061,8
168061,10
168061,16
168062,2
168062,6
168063,3
168063,7
168065,1
168065,2
168066,3
168146,6
168192,1
168192,2
168192,4
168193,1
168193,9
168193,17
168194,6
168194,12
168218,3
168219,1
168219,2
168220,2
168221,6
168247,6
168247,10
168247,11
168247,18
168248,8
168248,10
168248,11
168249,3
168250,2
168284,6
168284,9
168284,15
168284,18
168285,1
168285,2
168285,4
168286,3
168287,1
168287,2
168287,4
168287,17
168288,2
168288,13
168320,6
168321,6
168321,11
168321,15
168322,6
168323,6
168323,11
168323,16
168324,9
168324,10
168324,15
168325,2
168325,8
168326,6
168326,10
168327,1
168327,5
168328,6
168328,13
168329,4
168329,17
168330,1
168330,2
168330,8
168331,3
168332,1
168332,2
168332,8
168333,5
168333,10
168334,6
168334,9
168380,6
168380,12
168381,1
168381,6
168381,13
168382,2
168382,6
168383,6
168384,2
168384,13
168386,9
168386,10
168386,11
168387,6
168387,9
168387,13
168458,3
168504,6
168539,6
168540,2
168540,8
168540,10
168577,8
168577,9
168577,10
168577,11
168577,19
168578,11
168578,16
168579,6
168579,10
168579,16
168580,2
168580,7
168580,11
168580,13
168581,3
168582,8
168583,6
168584,8
168585,2
168585,4
168585,9
168585,11
168585,14
168586,2
168587,2
168587,9
168588,3
168726,6
168726,9
168726,18
168727,6
168728,19
168729,1
168729,2
168729,4
168731,3
168732,2
168732,5
168732,8
168732,10
168733,2
168791,5
168791,9
168791,12
168792,2
168792,13
168794,6
168795,6
168796,2
168796,11
168797,1
168798,5
168798,8
168799,3
168799,5
168800,6
168800,12
168800,13
168801,6
168802,10
168802,11
168804,3
168805,2
168805,13
168861,2
168862,6
168862,8
168862,12
168863,2
168864,2
168864,6
168864,13
168865,2
168866,3
168866,4
168866,17
168867,6
168868,8
168868,9
168868,10
168869,10
168869,11
168870,3
168871,6
168871,9
168872,6
168873,6
168874,2
168875,6
168876,2
168879,2
168880,9
168880,10
168881,6
168970,6
168970,7
168970,11
168971,3
168971,5
168971,6
168973,8
168974,3
168974,5
168974,6
168974,16
168975,1
168975,6
168975,15
168975,18
168976,6
168977,6
168978,2
168978,4
168978,13
168978,14
168980,5
168980,9
168980,17
169040,5
169040,6
169040,9
169040,10
169040,16
169041,6
169041,13
169042,3
169043,2
169043,5
169043,8
169043,9
169043,14
169044,2
169044,12
169045,3
169046,6
169086,2
169086,6
169086,9
169086,11
169087,6
169088,3
169088,14
169089,2
169090,1
169090,7
169091,2
169091,6
169092,3
169129,2
169129,8
169130,6
169131,6
169131,17
169133,6
169134,11
169134,16
169135,8
169136,8
169188,2
169188,9
169188,11
169189,2
169190,3
169191,3
169192,2
169192,6
169193,6
169194,2
169195,2
169235,2
169235,6
169235,12
169236,2
169236,4
169236,13
169237,2
169237,12
169238,3
169238,6
169294,6
169295,2
169296,1
169296,2
169296,4
169296,17
169297,8
169298,2
169298,6
169298,13
169299,6
169299,13
169300,2
169300,9
169301,3
169301,7
169302,2
169304,1
169304,7
169304,8
169305,9
169305,10
169305,13
169307,8
169307,10
169307,16
169308,2
169308,12
169308,13
169308,17
169309,9
169309,10
169309,13
169310,9
169310,10
169310,13
169383,6
169384,5
169384,6
169385,2
169386,6
169387,8
169387,10
169387,16
169436,2
169436,8
169474,8
169475,3
169476,8
169476,10
169477,6
169477,13
169506,6
169507,5
169507,8
169508,2
169508,6
169509,3
169509,11
169512,2
169512,7
169512,13
169566,2
169566,9
169567,2
169567,6
169568,13
169569,8
169571,8
169572,3
169573,2
169620,2
169620,13
169621,8
169621,10
169622,2
169622,6
169622,13
169623,2
169624,6
169625,8
169625,10
169626,2
169626,6
169627,6
169628,6
169629,2
169691,2
169691,6
169691,11
169692,11
169694,8
169694,9
169695,2
169695,8
169695,10
169695,16
169696,2
169697,5
169697,8
169698,6
169699,4
169699,6
169700,2
169700,8
169700,10
169761,9
169762,3
169762,7
169763,8
169763,10
169764,2
169764,13
169764,14
169811,6
169811,10
169811,16
169812,6
169813,3
169813,16
169853,1
169853,5
169853,9
169854,6
169855,9
169855,10
169856,3
169857,8
169858,8
169859,6
169860,6
169861,2
169861,6
169862,6
169863,12
169864,2
169864,6
169865,3
169865,11
169910,2
169910,8
169912,6
169913,2
169948,9
169948,10
169948,11
169949,2
169949,8
169949,12
169950,2
169950,17
169952,2
170004,2
170004,8
170004,10
170005,2
170005,6
170006,1
170006,2
170006,4
170006,12
170007,9
170007,10
170009,8
170010,6
170011,3
170012,6
170013,2
170013,6
170081,8
170081,11
170081,12
170082,8
170083,8
170083,10
170084,6
170084,13
170086,8
170086,10
170087,3
170088,2
170088,9
170089,1
170089,6
170089,12
170090,2
170090,5
170090,13
170092,2
170092,6
170092,11
170093,8
170093,10
170094,5
170095,2
170095,6
170096,8
170097,2
170098,6
170098,7
170099,9
170099,10
170099,11
170176,8
170176,10
170177,1
170177,9
170177,17
170178,3
170179,2
170179,8
170180,2
170181,6
170181,15
170181,18
170182,6
170183,1
170183,6
170183,9
170183,12
170184,6
170185,3
170186,2
170187,2
170187,5
170187,8
170190,13
170190,14
170238,2
170239,2
170239,4
170278,6
170279,5
170279,9
170279,17
170280,8
170280,10
170282,3
170282,14
170282,18
170284,1
170284,12
170286,6
170288,6
170337,2
170337,13
170338,2
170339,2
170340,12
170341,2
170341,4
170341,7
170383,5
170383,6
170384,5
170384,10
170385,6
170386,2
170386,6
170386,13
170386,17
170387,6
170388,6
170388,10
170388,11
170388,16
170389,6
170389,9
170389,10
170390,8
170390,9
170390,12
170390,19
170391,2
170391,6
170392,6
170394,6
170395,2
170396,2
170432,6
170432,12
170432,13
170433,6
170434,6
170434,18
170435,6
170435,11
170436,3
170436,8
170437,2
170437,6
170438,6
170438,7
170439,6
170440,6
170441,2
170441,13
170442,5
170442,6
170442,10
170443,1
170444,6
170444,13
170445,8
170445,16
170446,3
170447,2
170447,6
170447,17
170448,8
170448,10
170448,16
170448,17
170449,6
170449,9
170449,13
170449,17
170451,10
170451,11
170452,2
170452,9
170452,17
170453,1
170453,6
170454,6
170455,2
170455,6
170460,2
170460,13
170523,2
170523,6
170524,6
170524,18
170525,6
170525,17
170526,2
170527,6
170527,13
170528,6
170528,13
170529,8
170529,10
170530,3
170531,3
170532,8
170532,18
170533,8
170533,10
170534,2
170535,2
170535,4
170535,6
170536,3
170537,8
170537,10
170538,3
170539,6
170540,4
170540,9
170540,10
170540,11
170541,6
170542,6
170543,9
170543,10
170545,3
170545,18
170546,3
170546,15
170547,9
170547,10
170547,13
170548,2
170549,6
170551,6
170551,13
170552,2
170552,8
170552,9
170554,2
170554,6
170759,2
170759,6
170759,18
170760,6
170760,18
170760,19
170761,9
170761,10
170761,11
170762,6
170762,10
170762,11
170762,16
170763,1
170763,2
170763,4
170763,12
170763,17
170764,8
170764,9
170764,10
170764,11
170764,12
170765,3
170766,1
170766,5
170766,9
170766,15
170767,3
170768,6
170827,3
170827,7
170828,6
170828,18
170829,3
170829,11
170830,3
170830,11
170831,6
170831,13
170831,17
170832,2
170832,6
170832,13
170833,6
170834,6
170835,6
170835,11
170836,3
170837,1
170837,2
170837,8
170838,2
170838,16
170839,3
170840,6
170840,13
170840,14
170863,6
170863,11
170864,6
170864,10
170865,3
170866,2
170866,6
170866,10
170867,3
170868,6
170868,11
170869,8
170870,6
170871,3
170918,6
170918,8
170918,10
170919,2
170919,3
170920,6
170920,11
170920,16
170921,3
170921,8
170922,2
170923,6
170925,8
170925,10
170983,9
170983,10
170984,6
170984,18
170985,10
170985,11
170985,16
170986,6
170986,10
170986,11
170986,19
170987,6
170987,11
170988,1
170988,10
170988,11
170989,10
170989,11
170990,3
170991,2
170991,6
170992,10
170992,11
170992,16
170993,6
170994,1
170995,7
171036,6
171038,10
171038,11
171038,16
171040,6
171040,13
171041,5
171041,6
171041,8
171042,2
171042,6
171042,7
171043,6
171043,13
171044,6
171045,9
171045,10
171045,11
171046,6
171047,6
171047,10
171048,6
171048,11
171048,13
171049,6
171049,8
171049,10
171050,2
171050,6
171050,10
171051,3
171052,6
171053,9
171053,10
171053,11
171054,17
171056,3
171057,8
171057,10
171058,6
171058,10
171058,11
171059,1
171059,4
171059,17
171060,6
171060,13
171061,6
171064,2
171064,11
171067,6
171069,2
171145,2
171145,6
171146,2
171146,6
171146,18
171148,6
171148,11
171149,1
171149,4
171149,6
171149,15
171150,6
171151,2
171151,6
171152,3
171152,7
171153,2
171153,6
171155,6
171155,13
171156,6
171157,3
171159,3
171160,8
171160,10
171160,16
171161,6
171163,6
171163,18
171164,8
171166,3
171167,3
171168,3
171171,6
171172,6
171172,10
171172,19
171174,6
171174,10
171174,16
171175,6
171176,3
171177,6
171177,15
171178,3
171178,7
171179,1
171180,6
171181,1
171182,6
171183,6
171183,10
171183,11
171184,6
171184,18
171185,2
171185,9
171185,10
171185,11
171185,17
171186,6
171187,3
171188,6
171189,6
171190,2
171191,6
171191,11
171191,18
171192,6
171193,2
171193,6
171194,6
171194,10
171195,6
171196,6
171197,6
171197,10
171198,2
171198,6
171201,2
171201,6
171213,9
171213,10
171213,13
171215,2
171215,9
171215,13
171306,2
171306,8
171307,6
171307,13
171309,6
171309,13
171309,17
171310,6
171310,18
171311,6
171311,12
171312,6
171313,2
171313,6
171314,5
171314,6
171314,8
171315,2
171315,6
171316,6
171317,6
171318,3
171319,6
171320,6
171321,3
171322,2
171323,3
171324,8
171324,16
171325,3
171326,6
171327,6
171328,6
171329,3
171330,3
171331,6
171331,17
171331,18
171332,3
171418,6
171418,13
171419,8
171419,9
171420,6
171420,10
171420,11
171422,6
171422,10
171422,18
171423,6
171423,18
171423,19
171424,8
171424,10
171425,3
171426,6
171426,10
171426,13
171428,6
171428,10
171428,13
171430,2
171430,8
171431,6
171432,6
171432,10
171433,7
171435,6
171436,6
171436,8
171437,6
171514,8
171514,10
171514,16
171515,2
171515,6
171515,12
171517,6
171517,10
171517,18
171518,6
171519,3
171519,10
171519,11
171520,3
171521,1
171521,4
171522,6
171523,6
171523,8
171524,6
171525,2
171525,8
171526,3
171527,3
171528,7
171529,6
171569,6
171571,8
171572,2
171572,6
171573,2
171573,6
171573,12
171574,2
171575,2
171575,6
171576,6
171618,6
171618,11
171618,13
171620,6
171621,7
171622,6
171623,3
171624,1
171625,6
171627,3
171673,6
171673,8
171673,10
171674,5
171674,9
171674,10
171675,2
171675,9
171675,10
171675,11
171675,12
171676,2
171676,7
171677,9
171677,10
171677,11
171678,2
171679,6
171679,10
171680,3
171680,7
171681,1
171682,1
171683,6
171684,2
171684,6
171685,8
171687,1
171687,2
171687,4
171772,6
171773,8
171774,1
171774,6
171775,6
171776,6
171777,8
171777,12
171777,15
171778,6
171778,17
171779,2
171779,8
171779,9
171780,6
171780,15
171780,18
171781,2
171781,13
171782,6
171782,12
171783,8
171783,10
171783,16
171784,6
171785,3
171786,3
171786,6
171787,8
171787,10
171787,11
171788,6
171788,10
171788,11
171789,6
171789,9
171789,10
171790,4
171790,6
171906,1
171906,2
171906,4
171906,9
171906,17
171907,6
171907,13
171907,15
171908,1
171908,4
171908,5
171908,9
171908,12
171908,17
171910,8
171911,12
171911,13
171912,1
171912,5
171912,6
171912,9
171912,17
171976,3
171977,1
171977,4
171977,12
171977,17
171978,6
171979,6
171980,2
171980,5
171980,13
171981,6
171981,13
171983,3
172034,2
172034,9
172034,17
172035,6
172036,6
172037,2
172091,8
172091,10
172092,2
172092,3
172093,6
172093,11
172094,6
172095,2
172095,6
172151,4
172151,6
172151,18
172152,6
172152,8
172152,16
172153,9
172153,10
172153,11
172154,6
172154,13
172155,1
172155,16
172156,6
172156,10
172156,16
172157,8
172158,3
172159,3
172161,3
172161,6
172162,2
172162,4
172162,14
172163,2
172163,13
172164,8
172164,17
172165,13
172165,14
172227,2
172227,6
172228,6
172229,6
172229,8
172229,12
172230,6
172231,2
172231,6
172232,6
172232,10
172233,9
172233,10
172234,2
172236,6
172236,10
172236,11
172237,3
172238,9
172238,17
172239,6
172351,6
172351,9
172352,2
172352,8
172352,12
172353,6
172353,8
172353,12
172354,1
172354,5
172354,6
172355,2
172355,9
172356,6
172357,8
172358,6
172358,9
172358,17
172359,8
172360,8
172360,10
172361,2
172361,7
172362,9
172362,11
172362,12
172363,2
172364,6
172366,2
172366,5
172366,6
172366,16
172367,2
172368,6
172368,10
172369,6
172369,10
172369,11
172371,2
172373,6
172373,9
172375,6
172375,11
172378,10
172378,17
172505,6
172505,8
172505,11
172506,6
172506,12
172507,1
172507,2
172508,6
172508,8
172508,9
172508,10
172509,4
172509,6
172509,12
172509,16
172510,2
172510,13
172510,16
172511,11
172511,16
172512,10
172512,16
172513,13
172513,14
172516,2
172516,8
172517,8
172591,6
172591,8
172591,10
172591,12
172592,1
172592,4
172592,12
172592,17
172593,3
172593,18
172594,6
172594,14
172595,3
172597,2
172597,6
172655,6
172655,11
172656,3
172657,8
172658,2
172658,6
172659,3
172659,7
172708,1
172708,5
172708,9
172709,8
172709,10
172709,16
172710,2
172711,6
172712,2
172712,5
172713,2
172713,3
172713,14
172715,3
172754,2
172754,13
172755,6
172755,10
172755,11
172755,16
172757,6
172757,18
172758,9
172758,10
172759,6
172760,2
172760,6
172761,6
172764,2
172765,6
172835,6
172835,8
172835,10
172836,2
172836,6
172837,8
172837,10
172837,12
172838,9
172838,11
172838,18
172839,6
172840,6
172840,10
172841,4
172841,6
172841,17
172842,10
172843,2
172844,3
172844,7
172845,1
172847,4
172847,6
172848,2
172848,6
172854,6
172854,9
172857,2
172949,6
172949,13
172950,2
172950,6
172950,11
172951,1
172951,6
172952,2
172953,2
172953,9
172953,13
172954,12
172954,17
172955,6
172956,8
172956,9
172958,8
172958,10
172958,16
172959,3
172959,7
172960,10
172961,6
172961,9
172961,10
172963,8
172963,10
172964,10
172965,10
172965,13
172966,2
172966,11
172966,12
172967,3
172968,2
172968,4
172968,13
172971,6
172971,9
172971,11
172972,3
172973,9
172973,10
172973,13
172975,2
172975,6
172979,2
172979,6
172979,13
173068,6
173068,10
173068,18
173069,2
173070,8
173070,9
173070,16
173071,3
173072,3
173073,3
173074,2
173074,9
173074,10
173074,11
173074,17
173076,1
173076,6
173076,7
173077,2
173077,13
173077,14
173078,2
173078,12
173080,1
173080,2
173084,2
173084,6
173160,6
173160,13
173161,7
173162,6
173162,10
173162,11
173164,3
173165,8
173166,3
173167,2
173327,5
173327,9
173327,17
173328,3
173329,7
173330,1
173331,3
173371,5
173371,6
173372,6
173372,9
173372,15
173372,18
173373,3
173374,1
173374,5
173375,1
173376,9
173377,2
173377,6
173377,13
173378,5
173378,9
173378,14
173452,6
173453,2
173454,3
173455,1
173455,2
173455,4
173455,12
173456,8
173457,3
173457,7
173458,4
173458,6
173459,2
173459,6
173459,12
173460,5
173460,6
173510,3
173511,1
173511,2
173511,4
173513,6
173513,18
173515,6
173515,10
173515,11
173515,16
173516,6
173517,3
173519,3
173520,3
173522,2
173523,1
173523,6
173524,1
173524,6
173527,6
173527,7
173532,2
173536,2
173536,13
173617,8
173619,1
173619,6
173619,8
173620,6
173620,13
173621,6
173622,1
173622,16
173623,6
173624,8
173624,10
173624,15
173625,6
173626,2
173626,4
173626,6
173627,2
173628,3
173629,6
173630,6
173631,2
173631,8
173632,6
173633,8
173634,8
173634,10
173634,12
173635,2
173635,8
173635,12
173635,17
173636,2
173638,6
173640,1
173640,6
173641,1
173641,2
173641,6
173643,3
173644,3
173656,6
173656,9
173656,10
173656,17
173766,2
173766,8
173766,10
173766,16
173767,10
173767,11
173768,9
173768,10
173768,11
173768,17
173769,1
173769,6
173769,16
173770,8
173770,14
173771,8
173771,10
173772,8
173773,6
173774,8
173775,3
173776,3
173776,7
173777,3
173778,6
173779,6
173779,13
173780,13
173780,14
173872,1
173872,2
173872,9
173873,8
173873,10
173874,1
173874,2
173874,4
173874,8
173874,14
173875,1
173875,6
173876,3
173877,1
173877,2
173878,6
173878,18
173879,8
173880,3
173880,11
173881,3
173882,1
173882,2
173882,6
173883,8
173884,3
173884,6
173886,1
173886,6
173886,16
173888,3
173890,3
173892,8
173953,2
173953,6
173954,6
173954,13
173955,2
173955,6
173956,8
173957,4
173957,12
173957,14
173958,6
173958,10
173958,12
173959,6
173959,12
173959,13
173960,3
173962,6
173962,11
173965,3
174007,6
174007,8
174007,12
174008,6
174008,11
174009,6
174009,10
174009,13
174010,2
174010,6
174010,13
174011,8
174012,2
174012,8
174013,6
174013,10
174014,2
174015,2
174015,11
174015,16
174016,2
174016,13
174019,8
174019,10
174020,3
174127,3
174128,4
174128,6
174129,3
174129,6
174130,2
174130,8
174131,2
174132,8
174134,1
174135,6
174135,11
174136,6
174137,3
174138,6
174139,3
174204,5
174204,9
174204,10
174205,6
174205,8
174205,12
174206,2
174206,4
174206,6
174206,18
174207,6
174208,6
174209,2
174210,1
174210,6
174211,6
174211,10
174212,6
174213,3
174214,1
174214,4
174214,17
174215,1
174215,2
174215,17
174216,3
174219,9
174219,10
174219,16
174219,17
174220,6
174223,6
174224,2
174224,4
174224,9
174224,12
174224,17
174224,18
174226,6
174226,13
174227,2
174228,2
174230,2
174234,2
174235,2
174240,2
174240,6
174326,2
174326,8
174327,3
174328,6
174328,7
174328,10
174330,6
174331,6
174331,16
174332,9
174332,11
174332,17
174333,3
174335,2
174336,2
174336,13
174337,6
174337,10
174338,6
