film,genre
83597,1
83597,8
83599,5
83599,1
83600,8
83600,40
83600,4
83600,10
83601,5
83602,1
83603,10
83605,3
83606,43
83607,3
83608,40
83609,10
83610,1
83610,8
83610,2
83614,10
83614,3
83615,1
83615,2
83616,1
83618,3
83620,3
83621,8
83621,1
83621,2
83624,7
83624,6
83626,5
83629,6
83630,1
83632,3
83633,3
83633,36
83633,21
83633,101
83633,20
83634,2
83634,3
83634,5
83635,6
83636,1
83636,40
83636,9
83637,1
83638,4
83638,9
83639,12
83639,36
83639,10
83640,1
83640,4
83643,4
83643,11
83644,6
83645,1
83645,3
83646,6
83647,3
83648,6
83649,3
83649,1
83653,2
83653,1
83653,4
83654,3
83655,6
83656,4
83656,10
83658,3
83659,7
83660,3
83661,3
83662,7
83664,3
83665,13
83665,2
83666,6
83668,3
83669,7
83671,7
83672,6
83673,15
83673,12
83673,5
83673,10
83673,29
83673,31
83673,20
83675,5
83676,8
83676,7
83678,7
83681,7
83685,6
83687,3
83688,8
83688,1
83688,3
83689,1
83691,12
83692,6
83693,6
83694,1
83695,7
83696,1
83697,3
83697,8
83698,12
83698,11
83698,3
83698,13
83699,3
83699,10
83699,13
83699,12
83700,7
83701,12
83701,5
83702,16
83702,40
83702,15
83702,1
83704,4
83705,1
83705,6
83708,36
83708,6
83709,1
83710,7
83712,6
83714,7
83714,6
83718,7
83720,2
83720,1
83721,7
83724,3
83726,6
83727,4
83727,9
83729,6
83734,6
83735,7
83736,6
83737,6
83739,6
83741,1
83743,6
83744,7
83749,3
83749,1
83750,3
83750,1
83752,3
83752,37
83752,44
83752,39
83752,38
83752,46
83752,45
83752,20
83753,9
83753,3
83757,3
83758,6
83759,6
83760,12
83760,3
83760,8
83762,6
83764,3
83764,1
83765,4
83765,9
83766,1
83771,7
83772,7
83773,6
83774,5
83775,3
83775,48
83775,106
83775,37
83775,107
83775,119
83775,20
83776,7
83776,6
83777,16
83777,10
83778,1
83778,13
83778,3
83779,1
83779,3
83780,5
83782,3
83783,5
83784,6
83785,5
83786,3
83791,3
83792,6
83793,3
83794,3
83796,3
83796,8
83798,3
83799,7
83799,1
83801,6
83802,4
83803,6
83804,6
83805,3
83806,6
83809,3
83810,9
83810,1
83810,24
83810,37
83810,90
83810,91
83810,88
83810,44
83810,45
83810,98
83810,20
83811,1
83812,13
83812,3
83812,12
83812,11
83812,63
83812,60
83812,68
83812,20
83813,1
83813,3
83814,8
83814,3
83814,37
83814,44
83814,39
83814,71
83814,94
83814,93
83814,20
83815,3
83817,6
83818,8
83818,3
83818,10
83819,3
83819,1
83820,3
83821,3
83821,13
83821,12
83822,5
83823,6
83824,1
83824,3
83825,7
83825,3
83826,3
83827,1
83827,6
83828,3
83828,43
83828,8
83830,12
83830,11
83830,5
83831,1
83832,3
83834,10
83835,5
83835,1
83835,12
83836,8
83836,3
83837,15
83840,5
83841,6
83845,6
83846,3
83847,6
83849,3
83850,8
83850,2
83850,1
83852,6
83853,3
83855,6
83857,7
83858,10
83858,36
83858,4
83858,17
83858,109
83858,20
83859,5
83860,5
83860,10
83861,3
83864,1
83864,4
83865,2
83865,8
83865,3
83866,6
83867,6
83868,9
83868,1
83870,36
83870,4
83873,7
83874,6
83875,3
83876,8
83876,3
83877,6
83878,6
83879,6
83882,3
83882,1
83884,1
83884,4
83884,9
83885,6
83885,21
83885,99
83885,116
83885,20
83886,4
83886,6
83887,6
83888,10
83888,1
83888,5
83889,6
83890,5
83891,6
83892,12
83892,7
83892,10
83893,5
83893,1
83894,5
83895,3
83896,3
83897,2
83897,3
83898,6
83901,1
83905,3
83906,6
83907,6
83910,13
83910,3
83910,11
83910,12
83910,5
83912,6
83913,6
83914,3
83914,8
83915,1
83918,7
83919,6
83920,3
83920,12
83920,37
83920,45
83920,46
83920,23
83920,38
83920,50
83920,20
83921,5
83921,1
83921,40
83921,24
83921,61
83921,26
83921,62
83921,27
83921,28
83921,20
83922,3
83922,5
83922,12
83922,30
83922,23
83922,33
83922,32
83922,20
83923,12
83923,10
83923,13
83924,6
83925,3
83925,1
83927,6
83929,9
83929,4
83929,10
83930,5
83932,6
83933,6
83935,6
83935,7
83936,5
83936,3
83936,13
83937,1
83937,2
83939,3
83939,8
83940,6
83941,7
83942,3
83943,8
83943,3
83944,3
83945,5
83946,3
83948,6
83949,3
83951,4
83953,3
83955,1
83956,6
83957,6
83957,7
83958,8
83958,4
83959,6
83961,5
83961,4
83962,6
83963,12
83963,10
83963,15
83963,14
83965,3
83966,1
83966,2
83967,3
83968,6
83970,7
83970,6
83971,6
83974,4
83977,3
83978,6
83980,3
83981,3
83982,6
83984,9
83986,1
83986,3
83986,8
83987,6
83988,4
83990,7
83992,6
83994,6
83995,4
83997,6
83998,6
84000,3
84001,7
84001,6
84002,6
84004,4
84006,6
84010,2
84010,6
84013,3
84016,6
84018,3
84021,3
84022,3
84022,8
84022,48
84022,37
84022,70
84022,49
84022,71
84022,107
84022,46
84022,20
84023,1
84023,9
84023,4
84024,16
84024,12
84024,5
84024,29
84024,41
84024,128
84024,20
84025,1
84025,40
84025,4
84026,6
84027,6
84028,6
84029,5
84030,3
84031,10
84031,15
84032,9
84032,4
84035,5
84036,3
84037,1
84038,1
84039,4
84039,1
84039,3
84041,4
84041,3
84042,9
84042,4
84043,5
84044,7
84045,11
84045,4
84045,3
84046,3
84046,36
84047,6
84047,7
84048,4
84048,1
84049,6
84051,3
84052,6
84053,6
84054,6
84054,7
84055,4
84055,16
84056,7
84057,1
84057,8
84058,40
84059,3
84063,7
84063,6
84064,9
84065,6
84069,7
84070,1
84070,3
84072,6
84073,6
84075,1
84075,7
84076,2
84076,9
84076,1
84082,5
84082,12
84082,29
84082,33
84082,31
84082,34
84082,35
84082,19
84082,20
84083,3
84083,37
84083,46
84083,38
84083,44
84083,39
84083,45
84083,20
84085,4
84086,3
84086,9
84087,1
84088,6
84089,6
84090,4
84090,3
84091,3
84095,4
84095,1
84096,1
84097,3
84100,6
84102,6
84102,36
84103,1
84104,8
84104,3
84104,37
84104,94
84104,71
84104,70
84104,44
84104,46
84104,20
84105,12
84105,13
84105,1
84105,5
84105,24
84105,68
84105,26
84105,31
84105,62
84105,61
84105,20
84108,6
84109,9
84109,8
84110,1
84111,3
84112,1
84115,5
84116,4
84116,3
84117,3
84118,1
84119,5
84121,3
84121,7
84123,6
84124,7
84125,43
84127,4
84128,3
84130,36
84130,3
84131,8
84131,1
84131,24
84131,90
84131,91
84131,28
84131,26
84131,88
84131,25
84131,20
84132,3
84132,37
84132,21
84132,48
84132,39
84132,45
84132,46
84132,44
84132,99
84132,20
84133,15
84133,12
84133,40
84133,9
84133,3
84133,17
84133,52
84133,53
84133,113
84133,102
84133,20
84134,1
84134,3
84134,37
84134,47
84134,39
84134,46
84134,20
84135,6
84135,106
84135,107
84135,93
84135,117
84135,46
84135,20
84136,3
84136,37
84136,45
84136,39
84136,44
84136,46
84136,38
84136,20
84138,12
84138,5
84138,11
84139,3
84140,8
84140,7
84140,3
84141,1
84141,3
84142,3
84142,40
84142,16
84143,1
84143,8
84143,7
84144,3
84144,6
84144,1
84146,5
84146,1
84147,12
84147,3
84148,6
84150,3
84151,5
84152,1
84153,7
84153,3
84154,3
84155,1
84155,5
84155,10
84156,1
84157,7
84159,1
84160,12
84162,1
84162,8
84163,13
84163,8
84164,3
84165,3
84166,3
84166,1
84166,8
84167,6
84168,3
84169,3
84169,8
84169,9
84171,3
84174,1
84175,8
84175,3
84177,6
84179,13
84179,3
84180,5
84183,6
84184,6
84187,6
84188,6
84189,7
84191,7
84191,3
84191,9
84191,83
84191,37
84191,45
84191,44
84191,70
84191,46
84191,115
84191,20
84192,12
84192,5
84192,10
84192,29
84192,41
84192,31
84192,126
84192,33
84192,18
84192,20
84193,3
84193,12
84194,13
84194,5
84195,3
84195,8
84195,9
84195,1
84196,12
84196,11
84196,2
84196,5
84198,1
84198,2
84198,9
84198,7
84199,3
84200,1
84200,3
84201,43
84201,3
84202,12
84202,10
84203,6
84204,40
84206,3
84206,8
84207,6
84208,6
84209,3
84211,5
84211,12
84212,1
84213,6
84214,4
84215,1
84219,6
84220,4
84221,11
84221,12
84221,54
84221,32
84221,20
84222,2
84222,6
84223,5
84223,12
84224,3
84226,6
84227,3
84229,7
84230,6
84231,1
84231,5
84231,11
84232,5
84233,1
84233,5
84234,3
84234,1
84234,8
84235,7
84236,36
84236,3
84239,13
84240,6
84242,5
84245,6
84246,3
84250,8
84250,3
84251,4
84252,3
84253,6
84254,6
84256,6
84257,5
84257,1
84259,3
84259,8
84260,6
84261,3
84262,5
84262,1
84263,10
84263,1
84263,4
84264,4
84265,13
84265,5
84267,6
84268,12
84269,6
84270,6
84271,3
84272,36
84272,3
84272,6
84273,3
84274,3
84275,13
84275,12
84275,2
84276,6
84277,6
84281,2
84281,6
84282,7
84284,36
84284,6
84285,5
84285,10
84285,1
84285,24
84285,29
84285,19
84285,61
84285,31
84285,62
84285,53
84285,20
84286,5
84287,9
84287,4
84287,16
84288,8
84288,1
84289,1
84289,3
84290,15
84290,4
84290,9
84291,5
84292,5
84294,1
84297,5
84298,7
84299,6
84300,3
84301,4
84302,4
84302,9
84303,3
84304,9
84305,7
84306,6
84307,6
84308,1
84309,6
84309,4
84311,6
84312,8
84312,40
84312,3
84314,15
84314,3
84314,8
84314,36
84316,7
84318,1
84319,7
84323,7
84327,6
84327,116
84327,73
84327,39
84327,45
84327,46
84327,20
84328,1
84328,8
84330,1
84331,6
84332,11
84332,6
84332,3
84333,3
84334,1
84334,10
84335,9
84336,1
84337,5
84338,40
84339,8
84341,9
84341,1
84341,15
84342,3
84343,1
84343,3
84344,5
84345,5
84346,3
84347,3
84348,5
84352,3
84352,1
84353,3
84353,36
84354,36
84355,8
84355,3
84356,6
84357,6
84358,6
84358,2
84359,10
84359,1
84361,6
84362,6
84363,1
84363,3
84363,10
84365,7
84366,10
84368,5
84368,10
84369,3
84369,1
84370,3
84371,8
84371,3
84372,5
84372,12
84372,29
84372,19
84372,20
84373,1
84374,3
84374,10
84375,10
84375,1
84377,12
84377,2
84377,10
84378,5
84378,10
84378,1
84379,12
84379,5
84380,5
84381,5
84382,3
84382,12
84383,3
84383,12
84384,1
84384,4
84385,1
84385,3
84386,1
84389,4
84390,3
84391,6
84391,7
84391,10
84392,6
84393,1
84393,13
84394,2
84394,6
84395,6
84396,6
84397,6
84398,4
84399,6
84401,3
84401,13
84401,10
84401,63
84401,50
84401,64
84401,69
84401,105
84401,89
84401,20
84402,2
84402,3
84402,9
84402,40
84403,11
84403,12
84403,3
84403,54
84403,32
84403,59
84403,57
84403,20
84405,1
84405,12
84405,5
84405,29
84405,60
84405,33
84405,32
84405,62
84405,20
84406,3
84406,10
84406,1
84407,6
84407,21
84407,116
84407,20
84408,3
84408,8
84408,83
84408,60
84408,20
84409,3
84409,72
84409,98
84409,20
84410,3
84410,12
84410,13
84411,9
84411,1
84412,3
84413,9
84413,3
84413,10
84414,7
84415,5
84416,5
84416,3
84416,12
84417,9
84418,8
84418,3
84418,1
84419,3
84419,8
84420,6
84421,3
84421,13
84423,6
84424,3
84425,1
84425,3
84426,4
84426,16
84426,5
84428,1
84429,10
84429,5
84430,4
84431,3
84432,1
84433,3
84434,4
84435,3
84437,3
84439,3
84440,3
84442,7
84444,10
84445,1
84446,7
84448,7
84449,6
84449,7
84450,1
84451,5
84451,12
84452,8
84454,40
84454,7
84455,6
84457,6
84458,1
84459,7
84462,8
84463,7
84463,1
84464,1
84464,6
84464,24
84464,28
84464,27
84464,20
84465,6
84465,1
84466,10
84466,3
84467,5
84469,2
84469,40
84469,11
84469,5
84470,3
84471,1
84472,1
84472,3
84472,13
84473,1
84473,10
84474,7
84474,6
84477,6
84478,4
84479,5
84484,1
84485,6
84486,3
84487,1
84487,5
84489,1
84489,3
84489,4
84490,1
84491,3
84493,3
84494,6
84497,6
84498,6
84498,7
84498,48
84498,108
84498,95
84498,20
84499,12
84499,5
84499,29
84499,30
84499,106
84499,33
84499,31
84499,35
84499,34
84499,32
84499,20
84500,6
84500,7
84501,3
84502,15
84502,9
84503,3
84503,12
84503,11
84503,54
84503,55
84503,20
84504,1
84504,6
84504,15
84505,3
84505,1
84505,16
84505,4
84506,6
84509,6
84510,6
84511,6
84512,9
84512,6
84516,13
84516,10
84516,12
84517,7
84518,4
84519,4
84519,11
84520,3
84520,2
84521,8
84524,3
84524,8
84525,6
84526,6
84527,1
84529,8
84529,9
84529,3
84530,4
84530,9
84530,103
84530,20
84531,9
84531,3
84532,40
84532,10
84532,15
84534,3
84536,3
84536,1
84536,6
84537,3
84537,1
84537,12
84539,6
84540,3
84540,2
84542,6
84543,1
84544,6
84545,7
84548,7
84549,3
84549,36
84550,6
84552,7
84553,1
84554,5
84554,1
84554,24
84554,18
84554,26
84554,28
84554,27
84554,62
84554,20
84555,5
84555,12
84555,16
84555,3
84555,29
84555,31
84555,18
84555,124
84555,41
84555,33
84555,20
84556,4
84556,12
84556,16
84556,10
84557,12
84557,5
84558,5
84559,5
84560,12
84560,5
84561,12
84561,5
84562,7
84563,1
84564,6
84569,7
84570,7
84572,2
84573,6
84575,7
84576,7
84577,6
84578,6
84579,7
84581,7
84583,7
84585,11
84585,16
84586,7
84588,6
84589,5
84589,12
84589,29
84589,19
84589,35
84589,31
84589,18
84589,41
84589,20
84590,5
84591,5
84592,5
84592,12
84592,30
84592,31
84592,32
84592,33
84592,34
84592,22
84592,20
84593,3
84594,5
84594,2
84594,29
84594,41
84594,128
84594,31
84594,20
84595,1
84595,3
84596,1
84596,3
84597,1
84597,7
84598,1
84598,3
84599,36
84599,6
84599,2
84599,13
84600,1
84600,5
84600,10
84601,1
84602,1
84602,3
84603,6
84604,9
84608,1
84609,6
84610,4
84611,9
84611,7
84613,6
84614,6
84617,6
84620,3
84623,3
84623,37
84623,71
84623,20
84624,15
84624,12
84624,10
84624,1
84624,13
84624,24
84624,28
84624,27
84624,26
84624,22
84624,20
84625,4
84626,1
84627,7
84627,6
84627,13
84628,11
84628,3
84628,4
84629,13
84629,3
84629,10
84629,8
84630,12
84630,11
84630,3
84631,3
84632,3
84632,1
84632,8
84634,12
84634,10
84635,5
84642,5
84644,5
84648,6
84649,10
84650,3
84651,6
84652,36
84652,6
84652,43
84653,9
84653,6
84654,8
84654,3
84655,8
84655,3
84656,6
84658,7
84659,1
84659,13
84659,3
84660,13
84660,3
84660,63
84660,86
84660,50
84660,69
84660,64
84660,105
84660,23
84660,20
84661,4
84661,11
84662,1
84662,24
84662,72
84662,28
84662,98
84662,26
84662,25
84662,42
84662,20
84663,3
84664,12
84664,16
84664,4
84664,10
84664,17
84664,80
84664,67
84664,53
84664,115
84664,20
84665,12
84665,3
84667,5
84667,12
84668,1
84668,16
84669,11
84669,3
84670,3
84670,43
84670,74
84670,78
84670,101
84670,76
84670,77
84670,75
84670,20
84672,1
84674,4
84674,1
84675,9
84675,5
84675,11
84675,12
84676,3
84677,5
84677,3
84678,12
84678,10
84679,6
84681,8
84681,1
84681,3
84682,8
84682,13
84682,3
84683,3
84685,3
84685,12
84688,3
84688,13
84689,6
84690,4
84691,5
84691,12
84692,10
84692,12
84693,13
84693,10
84693,12
84694,1
84697,6
84698,12
84700,9
84701,1
84702,3
84704,7
84705,3
84708,7
84710,7
84713,12
84713,5
84713,30
84713,29
84713,48
84713,31
84713,89
84713,32
84713,33
84713,22
84713,20
84714,12
84714,5
84714,29
84714,31
84714,33
84714,35
84714,34
84714,32
84714,20
84715,3
84716,4
84716,9
84716,1
84717,3
84718,4
84720,8
84720,1
84721,4
84722,5
84723,16
84723,5
84724,4
84724,7
84725,10
84726,3
84728,6
84729,1
84730,6
84731,3
84736,7
84736,6
84737,4
84738,5
84738,1
84739,10
84740,6
84741,4
84742,4
84743,4
84746,1
84747,7
84748,11
84748,4
84748,5
84748,29
84748,33
84748,34
84748,35
84748,128
84748,31
84748,20
84749,12
84749,10
84749,13
84749,63
84749,56
84749,64
84749,58
84749,69
84749,109
84749,118
84749,20
84751,13
84751,3
84753,10
84753,5
84755,6
84756,6
84757,3
84759,6
84760,4
84760,5
84761,6
84763,10
84764,1
84764,3
84766,8
84767,1
84768,6
84769,6
84770,36
84770,3
84770,10
84770,15
84770,21
84770,74
84770,121
84770,76
84770,122
84770,78
84770,75
84770,20
84771,5
84771,6
84772,6
84772,10
84772,3
84773,4
84773,40
84773,10
84774,10
84774,12
84776,6
84777,6
84778,3
84779,3
84780,1
84782,6
84783,6
84785,7
84787,6
84788,1
84788,3
84788,8
84789,5
84789,40
84791,7
84792,3
84793,7
84795,6
84795,7
84796,8
84797,6
84798,1
84799,3
84799,8
84802,6
84804,6
84805,7
84807,6
84808,6
84809,6
84810,6
84811,6
84812,6
84813,3
84813,7
84814,40
84814,5
84814,10
84815,6
84816,6
84817,5
84817,16
84817,10
84818,6
84819,9
84819,4
84821,1
84822,6
84824,10
84824,11
84824,12
84824,3
84826,7
84827,7
84829,1
84831,7
84832,12
84833,3
84833,2
84833,36
84833,43
84834,1
84834,8
84835,6
84837,6
84838,6
84840,6
84841,13
84842,7
84843,1
84844,6
84848,6
84849,6
84850,1
84850,3
84850,8
84850,90
84850,24
84850,37
84850,88
84850,91
84850,44
84850,92
84850,45
84850,20
84851,1
84851,4
84852,3
84852,4
84853,6
84854,3
84855,1
84855,8
84856,12
84856,11
84856,13
84856,3
84858,6
84860,3
84862,2
84862,3
84863,3
84864,5
84865,1
84867,9
84867,4
84869,6
84871,6
84873,6
84876,1
84876,10
84877,6
84878,6
84879,1
84882,6
84883,13
84883,5
84883,12
84883,54
84883,30
84883,29
84883,31
84883,32
84883,89
84883,57
84883,55
84883,20
84885,13
84885,3
84887,5
84888,6
84888,13
84889,10
84889,3
84890,10
84891,9
84891,4
84891,15
84892,3
84892,12
84893,5
84894,3
84895,3
84896,6
84897,10
84897,40
84898,12
84898,5
84899,3
84900,3
84901,6
84904,5
84905,3
84905,36
84909,3
84910,3
84911,4
84912,1
84913,6
84914,3
84917,6
84919,1
84921,1
84921,8
84921,3
84921,83
84921,90
84921,60
84921,91
84921,20
84922,3
84922,40
84922,11
84922,48
84922,65
84922,49
84922,20
84923,10
84923,13
84923,15
84923,1
84923,17
84923,109
84923,20
84924,3
84924,12
84924,48
84924,65
84924,49
84924,20
84926,6
84927,10
84927,43
84927,16
84928,3
84928,8
84929,6
84931,3
84931,10
84932,6
84933,6
84934,1
84934,5
84937,1
84937,16
84938,1
84939,3
84939,2
84940,9
84940,5
84940,4
84941,4
84941,9
84942,8
84942,1
84942,7
84942,3
84942,40
84942,10
84944,3
84944,4
84946,5
84947,6
84947,3
84948,1
84949,6
84951,7
84951,1
84952,5
84952,6
84952,11
84955,1
84956,3
84960,1
84961,4
84961,9
84961,3
84962,6
84964,5
84965,1
84967,12
84969,5
84970,7
84971,6
84972,6
84973,5
84974,5
84977,6
84978,4
84978,10
84978,7
84979,8
84979,4
84980,5
84981,8
84981,3
84982,1
84982,4
84984,6
84985,6
84987,3
84987,11
84987,12
84987,2
84988,12
84988,5
84989,3
84990,1
84990,8
84990,5
84991,6
84992,5
84993,6
84993,7
84994,7
84995,3
84996,6
84996,43
84997,3
84998,3
84999,6
85001,5
85002,12
85002,3
85005,10
85005,1
85006,5
85006,1
85006,7
85007,6
85007,7
85008,10
85009,1
85010,3
85012,10
85013,7
85014,7
85016,9
85016,1
85016,4
85016,15
85016,24
85016,103
85016,26
85016,28
85016,73
85016,27
85016,20
85017,3
85017,13
85017,30
85017,37
85017,23
85017,39
85017,45
85017,46
85017,47
85017,20
85018,6
85019,5
85019,12
85019,3
85019,30
85019,65
85019,20
85020,5
85020,12
85020,29
85020,106
85020,33
85020,34
85020,32
85020,35
85020,31
85020,20
85021,36
85021,3
85021,86
85021,75
85021,52
85021,78
85021,20
85022,8
85022,3
85023,3
85023,12
85023,5
85024,1
85024,5
85025,12
85025,3
85026,1
85028,9
85029,6
85030,6
85031,8
85031,1
85032,6
85033,9
85033,3
85034,1
85035,1
85035,72
85035,42
85035,20
85037,3
85038,6
85040,13
85040,12
85040,5
85041,4
85042,3
85043,6
85044,6
85044,7
85045,7
85047,6
85052,7
85053,9
85054,9
85055,9
85056,9
85058,3
85059,6
85060,6
85062,9
85062,2
85062,11
85063,6
85064,10
85064,40
85064,1
85064,15
85064,5
85065,6
85066,6
85067,5
85068,6
85069,16
85069,1
85069,4
85070,6
85070,10
85071,5
85072,5
85073,6
85074,6
85076,3
85076,8
85077,3
85077,8
85078,1
85078,10
85079,3
85080,7
85081,6
85083,7
85083,6
85085,6
85086,5
85086,1
85089,1
85089,3
85091,3
85093,6
85093,43
85097,1
85097,2
85098,6
85099,7
85099,6
85101,7
85102,6
85103,7
85104,7
85105,9
85105,4
85107,1
85107,15
85109,6
85113,6
85115,4
85115,40
85115,5
85115,9
85116,5
85117,1
85117,3
85118,11
85118,9
85119,5
85120,12
85121,8
85121,1
85122,12
85122,13
85123,6
85125,1
85126,5
85126,12
85127,6
85128,13
85128,12
85128,5
85129,6
85132,8
85133,5
85134,11
85134,5
85134,16
85134,12
85135,3
85136,12
85137,15
85137,1
85139,11
85141,5
85142,6
85143,36
85143,6
85145,3
85146,6
85147,1
85148,5
85150,6
85151,6
85153,36
85153,6
85154,7
85156,7
85157,6
85158,4
85158,8
85159,7
85162,5
85162,12
85162,13
85162,63
85162,89
85162,31
85162,32
85162,34
85162,64
85162,20
85164,7
85166,1
85168,6
85169,6
85170,1
85170,3
85171,6
85171,15
85173,10
85175,3
85175,13
85177,6
85178,6
85179,1
85180,3
85181,1
85182,5
85182,11
85186,6
85188,6
85190,1
85190,40
85190,3
85193,6
85194,7
85195,3
85196,8
85197,7
85197,6
85199,6
85200,6
85200,36
85201,40
85201,15
85204,7
85205,12
85205,3
85206,6
85207,6
85207,36
85208,4
85209,6
85210,4
85211,4
85211,40
85213,1
85213,10
85214,1
85215,1
85217,7
85217,9
85218,6
85219,6
85219,1
85220,9
85224,4
85225,3
85226,3
85229,3
85229,1
85230,6
85230,36
85232,7
85233,3
85233,1
85240,7
85241,6
85244,7
85245,6
85246,6
85247,3
85253,1
85255,3
85255,1
85255,37
85255,66
85255,44
85255,45
85255,39
85255,73
85255,49
85255,20
85256,6
85257,6
85257,37
85257,39
85257,20
85258,1
85258,3
85259,8
85259,3
85261,3
85261,36
85261,7
85262,11
85262,12
85264,12
85265,3
85266,3
85266,12
85268,6
85270,1
85270,3
85271,12
85271,13
85272,3
85272,12
85272,11
85276,9
85277,3
85277,1
85278,12
85279,1
85281,7
85282,1
85282,7
85283,3
85284,7
85284,9
85285,9
85286,5
85287,3
85288,13
85291,6
85292,6
85293,7
85294,7
85295,6
85296,1
85296,10
85296,3
85296,24
85296,104
85296,103
85296,26
85296,91
85296,88
85296,20
85297,13
85297,1
85297,24
85297,28
85297,26
85297,27
85297,61
85297,25
85297,20
85299,3
85299,1
85300,1
85300,5
85303,13
85303,12
85303,2
85304,3
85305,12
85305,3
85306,3
85308,1
85310,10
85312,3
85313,9
85313,3
85313,36
85318,5
85319,5
85320,7
85321,5
85322,5
85323,5
85324,5
85325,5
85326,1
85328,6
85328,1
85329,6
85329,1
85329,24
85329,28
85329,20
85330,8
85330,3
85330,2
85330,37
85330,71
85330,20
85331,3
85333,3
85333,8
85334,5
85334,12
85335,10
85335,12
85335,13
85336,5
85337,9
85338,2
85338,11
85339,6
85340,5
85341,4
85342,7
85343,6
85345,1
85345,2
85346,6
85350,6
85351,1
85352,1
85355,6
85356,6
85357,10
85360,1
85362,8
85362,43
85363,11
85364,6
85365,1
85367,6
85369,6
85372,7
85374,6
85375,7
85377,7
85378,4
85378,9
85380,9
85380,4
85380,6
85382,6
85382,9
85383,5
85385,6
85386,6
85387,5
85388,6
85389,40
85389,15
85389,10
85389,3
85389,4
85390,7
85392,7
85393,7
85394,9
85395,6
85395,7
85396,4
85397,6
85399,7
85400,7
85401,4
85401,9
85401,15
85402,7
85402,6
85403,4
85403,9
85404,11
85404,3
85405,6
85407,3
85408,1
85408,4
85409,2
85409,1
85409,8
85410,6
85412,1
85413,7
85414,7
85415,6
85417,1
85421,12
85421,3
85421,1
85421,83
85421,60
85421,20
85422,7
85422,3
85422,8
85422,83
85422,84
85422,60
85422,70
85422,44
85422,92
85422,20
85423,11
85423,9
85423,15
85424,5
85424,12
85425,1
85426,3
85427,1
85427,7
85429,6
85430,13
85430,11
85430,2
85430,12
85431,4
85432,7
85433,6
85434,3
85434,12
85436,6
85437,5
85438,6
85439,3
85441,3
85442,9
85442,4
85443,3
85445,4
85445,9
85446,1
85447,7
85449,1
85450,3
85452,6
85454,6
85455,3
85456,6
85457,6
85458,7
85460,2
85460,6
85462,6
85467,3
85468,10
85468,1
85469,3
85469,10
85470,6
85471,3
85471,10
85472,3
85472,10
85474,3
85474,13
85474,10
85477,1
85477,3
85478,6
85479,5
85480,12
85481,3
85482,3
85483,3
85484,8
85485,8
85485,1
85486,3
85487,8
85487,3
85488,10
85488,8
85490,6
85491,1
85492,1
85495,3
85496,1
85497,6
85500,6
85502,6
85503,12
85503,5
85503,29
85503,30
85503,31
85503,32
85503,33
85503,89
85503,35
85503,20
85505,13
85505,12
85505,5
85505,29
85505,30
85505,63
85505,31
85505,89
85505,33
85505,22
85505,32
85505,20
85506,5
85506,12
85506,29
85506,31
85506,89
85506,34
85506,32
85506,33
85506,20
85507,1
85507,3
85508,1
85508,7
85509,9
85509,3
85509,1
85510,1
85511,5
85512,3
85512,8
85512,36
85513,15
85513,3
85513,16
85513,4
85513,1
85513,10
85515,3
85515,6
85516,9
85516,4
85517,12
85517,3
85519,5
85519,3
85526,1
85526,8
85526,3
85528,1
85529,3
85529,8
85531,2
85531,3
85531,8
85532,1
85532,13
85532,12
85533,1
85535,6
85536,6
85537,3
85537,36
85537,8
85537,43
85537,6
85538,3
85540,6
85541,3
85542,15
85542,1
85543,6
85544,8
85545,6
85546,9
85546,3
85547,6
85548,5
85549,7
85550,7
85552,1
85553,5
85554,1
85554,3
85555,5
85556,4
85556,10
85556,36
85556,9
85556,14
85556,3
85557,12
85557,13
85557,11
85557,3
85559,1
85559,10
85559,16
85559,40
85559,8
85559,3
85559,15
85559,12
85559,11
85560,3
85561,40
85561,4
85561,10
85561,1
85565,4
85566,6
85566,21
85566,78
85566,121
85566,122
85566,76
85566,100
85566,20
85567,5
85568,5
85569,3
85570,3
85571,12
85572,3
85572,1
85573,3
85573,5
85574,1
85574,7
85576,10
85576,5
85577,6
85578,5
85580,1
85581,40
85581,1
85582,3
85583,6
85584,6
85585,3
85586,6
85587,1
85587,10
85588,3
85588,8
85589,3
85590,2
85590,1
85590,3
85591,3
85594,1
85595,8
85595,1
85596,3
85596,2
85597,3
85598,15
85598,14
85600,3
85600,8
85601,6
85603,1
85603,3
85604,3
85605,3
85605,1
85606,1
85607,3
85609,6
85610,6
85611,7
85611,3
85614,6
85615,6
85619,3
85619,36
85619,74
85619,37
85619,86
85619,76
85619,75
85619,44
85619,101
85619,46
85619,20
85620,3
85620,1
85620,9
85621,1
85621,4
85621,15
85622,3
85622,1
85624,6
85625,5
85626,5
85626,14
85628,6
85628,43
85628,2
85629,3
85629,8
85630,6
85631,6
85632,2
85632,43
85632,36
85632,3
85633,1
85634,36
85635,6
85636,6
85639,6
85640,3
85641,8
85641,3
85642,1
85643,1
85643,10
85644,11
85644,8
85646,6
85647,6
85650,10
85650,12
85650,16
85650,3
85650,2
85650,66
85650,67
85650,81
85650,80
85650,77
85650,20
85651,4
85651,1
85651,7
85652,1
85653,4
85653,9
85654,2
85654,3
85654,30
85654,33
85654,20
85655,3
85655,4
85656,6
85657,6
85658,1
85659,6
85660,1
85661,7
85661,6
85662,7
85662,6
85663,4
85663,11
85664,1
85664,6
85665,7
85666,7
85667,6
